module,type,entity_id,file,line
DC,input_text,input_text.dc_zone02_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,17
DC,input_text,input_text.dc_zone03_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,21
DC,input_text,input_text.dc_zone04_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,25
DC,input_text,input_text.dc_zone05_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,29
DC,input_text,input_text.dc_zone06_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,33
DC,input_text,input_text.dc_zone07_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,37
DC,input_text,input_text.dc_zone08_label,DC_v4_2/yaml_common_obligatorios/dc_common_inputs.yaml,41
DC,input_text,input_text.dc_zones_enabled,DC_v4_2/yaml_common_obligatorios/dc_common_logic.yaml,12
DC,timer,timer.dc_zone01_override_1_timer,DC_v4_2/yaml_zone_obligatorios/dc_zone01_core.yaml,1495
DC,timer,timer.dc_zone01_override_2_timer,DC_v4_2/yaml_zone_obligatorios/dc_zone01_core.yaml,1498
DC,timer,timer.dc_zone01_override_3_timer,DC_v4_2/yaml_zone_obligatorios/dc_zone01_core.yaml,1501
DC,timer,timer.dc_zone01_sim_arm_ttl,DC_v4_2/yaml_zone_opcionales/dc_testing_optional.yaml,56
